,Project ID,Project Name,Country,Methodology,Project Size,Estimated Emission Reductions,Actual Emission Reductions
9301,IGES05860,"GEEA-SBS Biomass Treatment Project in Alegrete, Rio Grande do Sul, Brazil",Brazil,ACM0002; AMS-ID; AMS-IIIE; AMS-IIIG;,SMALL,192230.00000000003,0.0
9302,IGES05878,SSML – Simbhaoli Biomass Power Project,India,ACM0006;,LARGE,446820.0,135002.0
9303,IGES05903,"Bagasse based Cogeneration Project at Pudukkottai Tamil Nadu, India",India,ACM0006;,LARGE,866230.0,65490.0
9304,IGES05911,10MW Waste Heat Recovery based Captive Power Project at Vikash Metal and Power Limited,India,ACM0004;,LARGE,1157902.0438356167,0.0
9305,IGES05727,Jiangsu Qidong 91.5 MW Wind Power Project,China,ACM0002;,LARGE,4195380.0,725671.0
9306,IGES05700,Partial substitution of fossil fuels with biomass in cement manufacture,Argentina,ACM0003;,LARGE,52710.0,45050.0
9307,IGES05950,"10 MW Renewable Energy Project for a Grid at Taraila, Himachal Pradesh.",India,AMS-ID;,SMALL,360310.00000000006,54962.0
9308,IGES05989,"“Neora Hydro Limited (NHL)” at Sakam Basti village, Darjeeling district, West Bengal,India",India,AMS-ID;,SMALL,128099.99999999999,7666.0
9309,IGES05946,10 MW biomass based renewable energy generation for the grid in Amaravathi District of Maharashtra,India,AMS-ID;,SMALL,433568.7534246575,0.0
9310,IGES05953,Goldi-Lion Agricultural Development Corporation Methane Recovery and Electricity Generation Project,Philippines,AMS-IIID;,SMALL,83884.94246575344,0.0
9311,IGES05954,Superior Hog Farms Methane Recovery,Philippines,AMS-IIID;,SMALL,70275.16712328767,5437.0
9312,IGES05951,Bondoc Realty Methane Recovery and Electricity Generation Project,Philippines,AMS-IIID;,SMALL,37489.890410958906,0.0
9313,IGES05948,"9.8 MW Biomass Based Power Plant at Lahari Power & Steels Limited in Champa-Janjgir District, Chattisgarh",India,AMS-ID;,SMALL,379470.0,42464.0
9314,IGES05891,7.5 MW biomass plants using agricultural waste Limited,India,AMS-ID;,SMALL,703819.9999999999,190303.0
9315,IGES05957,Wuhuzha 12 MW Small Hydropower Project,China,AMS-ID;,SMALL,806127.0,0.0
9316,IGES05956,Shaanxi Province Xunyang County Guihua Small Hydropower Project (SXGSHP),China,AMS-ID;,SMALL,765134.9999999999,105204.0
9317,IGES05892,Hongyuan 10 MW Small Hydropower Project,China,AMS-ID;,SMALL,718242.0,0.0
9318,IGES05941,"Greenhouse gas (GHG) reduction by implementing energy efficient plough share mixer (PSM) technology in soap manufacturing at Hindustan Lever Limited (HLL), India",India,AMS-IIC;,SMALL,146920.0,0.0
9319,IGES05765,Biomass Based Cogeneration Units at Uttar Pradesh,India,AMS-IC;,SMALL,530000.0,0.0
9320,IGES05910,Yichun Shimaodingzi Wind Power Project 30.6MW,China,ACM0002;,LARGE,1514171.5178082192,369135.0
9321,IGES05952,"D&C Concepcion Farms, Inc. Methane Recovery and Electricity Generation Project",Philippines,AMS-IIID;,SMALL,70317.17260273972,0.0
9322,IGES05675,Partial substitution of fossil fuels with biomass in cement manufacture,Uruguay,ACM0003;,LARGE,97896.81369863014,86699.0
9323,IGES05889,Shaanxi Province Ningshan County Small Hydropower Project (SNSHP),China,AMS-ID;,SMALL,798608.1753424659,103960.0
9324,IGES05882,1147.5 MW Natural gas based grid connected Combined cycle power generation project,India,AM0029;,LARGE,31897040.0,22757553.0
9325,IGES05909,Alto Benedito Novo Small Hydroelectric Project,Brazil,AMS-ID;,SMALL,403441.6273972603,0.0
9326,IGES05834,"Mitigation of Methane Emissions in the Charcoal Production of Plantar, Brazil",Brazil,AM0041;,LARGE,338058.0,0.0
9327,IGES05879,"Project for the catalytic reduction of N2O emissions with a secondary catalyst inside the ammonia reactor of the nitric acid plant at Fertilizers & Chemicals Ltd., Haifa, Israel",Israel,AM0034;,LARGE,844640.0,366206.0
9328,IGES05641,Garganta da Jararaca Small Hydroelectric Power Plant (SHP),Brazil,ACM0002;,LARGE,1056290.7890410959,400482.0
9329,IGES05714,Atiaia – Buriti Small Hydropower Plant.,Brazil,ACM0002;,LARGE,1344133.3369863015,0.0
9330,IGES05908,8.75MW Bundle Wind Power Project in Maharashtra,India,AMS-ID;,SMALL,170630.0,107859.0
9331,IGES05825,Khon Kaen Sugar Power Plant,Thailand,ACM0006;,LARGE,614490.0,0.0
9332,IGES05856,"""Forced Methane extraction from Organic wastewater"", at Mandya District, Karnataka by M/s Sri Chamundeswari Sugars Ltd.",India,AMS-IIIH;,SMALL,344240.0,54657.0
9333,IGES05845,"Grid-connected electricity generation from renewable sources at Kadavakallu, Putluru Mandal, Dist.",India,AMS-ID;,SMALL,167550.0,140821.0
9334,IGES05806,Laizhou Diaolongzui Wind Farm,China,ACM0002;,LARGE,2010602.4821917806,374528.0
9335,IGES05795,Fujian Dongshan Wujiaobay 30MW Wind Power Project,China,ACM0002;,LARGE,1222107.4191780821,316995.0
9336,IGES05841,Metrogas Watt’s Alimentos Package Cogeneration Project,Chile,AM0014;,LARGE,22260.0,0.0
9337,IGES05713,Efficient use of industrial biomass residue for thermal energy generation,India,ACM0002; ACM0006;,LARGE,431728.2493150685,0.0
9338,IGES05877,"10 MW biomass based renewable energy generation for the grid in Parbhani District of Maharashtra, India",India,AMS-ID;,SMALL,425356.50410958903,0.0
9339,IGES05861,"AWMS Methane Recovery Project MX06-S-99, Aguascalientes, Michoacan and Queretaro, México",Mexico,AMS-IIID;,SMALL,275135.89041095885,0.0
9340,IGES05887,Bundled 3.0 MW Wind Energy Project in Tamilnadu,India,AMS-ID;,SMALL,57930.0,10373.0
9341,IGES05855,Composting of organic waste in Wuzhou,China,AM0025;,LARGE,879594.7397260274,0.0
9342,IGES05735,7.5 MW Non-Conventional Renewable Sources Biomass Power Project,India,AMS-ID;,SMALL,361390.0,42286.0
9343,IGES05831,Gansu Qilianshan Cement 6000kW Waste Heat Recovery Project,China,ACM0004;,LARGE,275850.0,222361.0
9344,IGES05852,7.85 MW Bundled Wind Power Project in Southern India,India,AMS-ID;,SMALL,156940.0,16494.0
9345,IGES05784,"7.5 MW Grid-Connected Biomass Power Project, by Ravi Kiran Power Projects Private Limited",India,AMS-ID;,SMALL,240610.0,103643.0
9346,IGES05801,Electricity generation by utilization of waste heat from calcined petroleum coke production process,India,ACM0004;,LARGE,1646770.0,1201348.0
9347,IGES05863,"AWMS Methane Recovery Project MX06-S-64, Coahuila and Durango, México",Mexico,AMS-IIID;,SMALL,132810.0,0.0
9348,IGES05810,"25.70 MW Bundled Wind Power Project in Udumalpet, Tamilnadu",India,ACM0002;,LARGE,407560.0,235053.0
9349,IGES05820,"37.6 MW bundled wind power project in Nagercoil, Tamilnadu",India,ACM0002;,LARGE,580690.0,97072.0
9350,IGES05846,Peruvian Fuel-Switching Project,Peru,ACM0009;,LARGE,255770.0,69183.0
9351,IGES05868,"AWMS Methane Recovery Project MX06-S-91, Nuevo Leon, México",Mexico,AMS-IIID;,SMALL,252116.8876712329,0.0
9352,IGES05690,Waste heat recovery based captive power project in integrated Iron & Steel plant,India,ACM0004;,LARGE,85360.0,0.0
9353,IGES05790,"Lianghekou 15MW Small Hydropower Project, Gansu Province",China,AMS-ID;,SMALL,1592574.7452054794,302736.0
9354,IGES05869,"AWMS Methane Recovery Project MX06-S-92, Sonora, México",Mexico,AMS-IIID;,SMALL,354148.19726027397,0.0
9355,IGES05487,Installation of Additional Urea Trays in Urea Reactors (11/21- R01),India,AMS-IID;,SMALL,28270.000000000004,7940.0
9356,IGES05839,El Angel Cogeneration Project,El Salvador,ACM0002; ACM0006;,LARGE,530985.0,0.0
9357,IGES05842,Tres Valles Cogeneration Project,Honduras,ACM0002; ACM0006;,LARGE,346149.295890411,0.0
9358,IGES05789,Energy Efficiency through Alteration of fuel oil atomizing media in coal-fired thermal power plant,India,AMS-IID;,SMALL,318780.0,187745.0
9359,IGES05738,Energas Varadero Conversion from Open Cycle to Combined Cycle Project,Cuba,ACM0007;,LARGE,7187872.630136986,981517.0
9360,IGES05752,"8.0 MW Biomass Based Power Project at Mahasamund, India",India,AMS-ID;,SMALL,647976.5260273971,0.0
9361,IGES05793,Hainan Province Diaoluohe Hydropower Project,China,AMS-ID;,SMALL,447757.4082191781,74577.0
9362,IGES05593,Zafarana Wind Power Plant Project,Egypt,ACM0002;,LARGE,5220789.0,1143838.0
9363,IGES05567,Modification of clinker cooler for energy efficiency improvement in cement manufacturing at Binani Cement Limited,India,AMS-IID;,SMALL,124380.0,0.0
9364,IGES05840,Santa Terezinha – Tapejara Cogeneration Project. (Usina de Açúcar Santa Terezinha Ltda.),Brazil,ACM0006;,LARGE,920844.1205479453,0.0
9365,IGES05830,4.5 MW Industrial Waste based Grid-connected Power Project,India,AMS-ID;,SMALL,200490.00000000003,53107.0
9366,IGES05867,"AWMS Methane Recovery Project MX06-S-63, Durango, México",Mexico,AMS-IIID;,SMALL,100360.0,10155.0
9367,IGES05862,"AWMS Methane Recovery Project MX06-S-96, Mexico and Puebla, México",Mexico,AMS-IIID;,SMALL,222398.0109589041,0.0
9368,IGES05865,"AWMS Methane Recovery Project MX06-S-69, Chihuahua, México",Mexico,AMS-IIID;,SMALL,130720.0,0.0
9369,IGES05864,"AWMS Methane Recovery Project MX06-S-66, Durango, México",Mexico,AMS-IIID;,SMALL,111510.0,0.0
9370,IGES05850,"AWMS Methane Recovery Project MX06-S-34, Coahuila and Durango, México",Mexico,AMS-IIID;,SMALL,97690.00000000001,7397.0
9371,IGES05866,"AWMS Methane Recovery Project MX06-S-54, Sonora, México",Mexico,AMS-IIID;,SMALL,65180.0,0.0
9372,IGES05817,WCPM Energy Efficiency Project,India,ACM0006;,LARGE,356930.0,0.0
9373,IGES05829,Korat Waste To Energy,Thailand,AM0022;,LARGE,3108430.0,1741104.0
9374,IGES05791,"Bundled Wind power project in Tamilnadu, India co-ordinated by the TamilNadu Spinning Mills Association (TASMA)",India,ACM0002;,LARGE,6868851.361643836,4233316.0
9375,IGES05827,"6.5MW WHR  Project in Huasheng Tianya Cement Co., Ltd.",China,ACM0002; ACM0004;,LARGE,384000.0,103531.0
9376,IGES05813,Qixia Tangshanpeng Windfarm Project,China,ACM0002;,LARGE,790564.1260273971,158495.0
9377,IGES05844,Vikram Cement (VC): Energy efficiency improvement by up gradation of preheater in cement manufacturing,India,AMS-IID;,SMALL,209489.99999999994,0.0
9378,IGES05815,"13.4 MW bundled wind power project in Chithradurga, Karnataka",India,AMS-ID;,SMALL,205229.99999999994,125015.0
9379,IGES05763,"Methane Capture and use as fuel at Rajaram Maize Products, Chattisgarh",India,AMS-IC; AMS-IIIH;,SMALL,46090.0,25178.0
9380,IGES05833,15 MW Grid Connected Wind Energy Project at Sankaneri Village in Tamil Nadu,India,AMS-ID;,SMALL,371440.00000000006,159765.0
9381,IGES05730,"Landfill gas recovery and electricity generation at “Mtoni Dumpsite”, Dar Es Salaam, Tanzania",Tanzania,ACM0001;,LARGE,2022709.9999999988,93465.0
9382,IGES05718,"20MW Samal Grid-connected Hydroelectric Project in Orissa, India",India,ACM0002;,LARGE,1067890.0,345213.0
9383,IGES05811,FDSPL-Wind Based Power Generation Project,India,AMS-ID;,SMALL,240100.00000000003,75701.0
9384,IGES05838,Substitution of coal with jute biomass residue (caddies) in the steam generating boiler for use on-site,India,AMS-IC;,SMALL,51690.0,33823.0
9385,IGES05798,"119.8 MW Natural Gas based Combined Cycle Power Plant, at Tanjavur, Tamilnadu by M/s Aban Power Company Limited",India,AM0029;,LARGE,1811530.0,998068.0
9386,IGES05836,6.75 MW Small Scale Grid Connected “Wind Electricity Generation Project” by Tamil Nadu Newsprint and Papers Limited,India,AMS-ID;,SMALL,144310.0,114191.0
9387,IGES05828,"SWITCHING OF FOSSIL FUEL FROM HSD TO NATURAL GAS BY REPLACING THE DIESEL ENGINES (1.6MWE*2) WITH GAS ENGINES (1.5 MWE*2) AT KOTA, RAJASTHAN BY M/S SAMCOR GLASS LTD (SGL)",India,AMS-IIIB;,SMALL,22900.0,6344.0
9388,IGES05797,"NSL 27.65 MW Wind Power Project in Karnataka, India",India,ACM0002;,LARGE,572480.0,559629.0
9389,IGES05780,"21 MW Bundled Wind Power Project in Vankuswade, Maharashtra",India,ACM0002;,LARGE,339590.0,126592.0
9390,IGES05812,Fuel efficiency improvement in glass melting,India,AMS-IID;,SMALL,151141.39726027398,41087.0
9391,IGES05756,"PT Navigat Organic Energy Indonesia Integrated Solid Waste Management (GALFAD) Project in Bali, Indonesia",Indonesia,ACM0001; AM0025; AMS-ID;,LARGE,2592221.1452054796,0.0
9392,IGES05779,Mondi Richards Bay Biomass Project,South Africa,AM0036;,LARGE,1846330.0000000005,0.0
9393,IGES05746,"Landfill Gas utilization at Seelong Sanitary Landfill, Malaysia",Malaysia,ACM0001;,LARGE,2275331.8082191786,128647.0
9394,IGES05826,Aços Villares Natural gas fuel switch project,Brazil,AMS-IIIB;,SMALL,846972.0,259539.0
9395,IGES05782,Yichun Erduoyan Wind Power Project 28.05 MW,China,ACM0002;,LARGE,1301455.7698630136,308693.0
9396,IGES05786,DSCL Sugar Ajbapur Cogeneration Project Phase II,India,ACM0006;,LARGE,570339.9999999999,482446.0
9397,IGES05689,Allain Duhangan Hydroelectric Project (ADHP),India,ACM0002;,LARGE,4948035.25479452,2943699.0
9398,IGES05809,"Supply side energy efficiency measures at Tata Chemicals Limited, Mithapur",India,AMS-IIB;,SMALL,94280.0,0.0
9399,IGES05751,Jinan Landfill Gas to Energy Project,China,ACM0001; AMS-ID;,LARGE,2371377.3369863015,334261.0
9400,IGES05805,3.7 MW Bundled Wind Power Project at Priyadarshini Polysacks Ltd. Dhulia District Maharashtra,India,AMS-ID;,SMALL,72459.99999999999,45906.0
9401,IGES05728,Heilongjiang Huafu Muling Wind Farm Project,China,ACM0002;,LARGE,1609733.9835616439,228534.0
9402,IGES05769,Jiaojiping Hydroelectric Project,China,ACM0002;,LARGE,5587736.898630138,0.0
9403,IGES05778,Philippine Sinter Corporation Sinter Cooler Waste Heat Recovery Power Generation Project,Philippines,ACM0004;,LARGE,617020.0,122675.0
9404,IGES05761,"5 MW Renewable Energy Project for a Grid system, India at Beas Nallah in Kullu district of  Himachal Pradesh by M/s Sai Engineering Foundation",India,AMS-ID;,SMALL,168530.00000000003,85749.0
9405,IGES05721,Ningguo Cement Plant 9100KW Waste Heat Recovery and Utilisation for Power Generation Project of Anhui Conch Cement Co. Ltd,China,AM0024;,LARGE,549070.0,195345.0
9406,IGES05772,Demand side energy efficiency projects at RIL-PG.,India,AMS-IID;,SMALL,122160.0,7906.0
9407,IGES05479,The Godavari Sugar Mills Ltd (TGSML)’s 24 MW Bagasse Based Co-generation Power Project at Sameerwadi,India,ACM0006;,LARGE,1345764.0,371170.0
9408,IGES05391,"AWMS GHG Mitigation Project MX06-B-32, Aguascalientes and Guanajuato, México",Mexico,AM0016;,LARGE,179130.00000000003,20569.0
9409,IGES05757,Yutan Hydroelectric Project,China,ACM0002;,LARGE,362220.0,74503.0
9410,IGES05588,Ecofren Power 8 MW Renewable Sources Biomass Power Project,India,AMS-ID;,SMALL,214880.0,149979.0
9411,IGES05608,"HFC23 Decomposition Project at Zhonghao Chenguang Research Institute of Chemical Industry, Zigong, SiChuan Province, China",China,AM0001;,LARGE,43381851.99452055,15124816.0
9412,IGES05759,Sudokwon Landfill Gas Electricity Generation Project (50MW),"Korea, Republic of",ACM0001; ACM0002;,LARGE,12103420.0,8821017.0
9413,IGES05711,Aurá Landfill Gas Project,Brazil,ACM0001;,LARGE,3201510.0,2779403.0
9414,IGES05792,"14.85 MW Grid connected Wind farm project, at various locations in Tamil Nadu, by M/s Goyal MG Gases Private Limited",India,AMS-ID;,SMALL,279630.0,158399.0
9415,IGES05682,"""Replacement of fossil fuel by biomass in Pyro-Processing"" in Rajasthan by M/s JK Lakshmi Cement Limited (JKLCL)",India,ACM0003;,LARGE,1831519.9999999995,0.0
9416,IGES05788,Bundled 15 MW Wind Power Project in India,India,AMS-ID;,SMALL,330190.0,213232.0
9417,IGES05736,KM RE project,India,ACM0006;,LARGE,595020.0,123012.0
9418,IGES05683,"Waste heat utilization for power generation at Ind Synergy Ltd, Kotmar, Raigargh in Chattisgarh, India",India,ACM0004;,LARGE,302220.0,81023.0
9419,IGES05747,Methane recovery and effective use of power generation project Norte III-B Landfill.,Argentina,ACM0001; ACM0002;,LARGE,6159287.01369863,2423954.0
9420,IGES05541,Methane Recovery and Electricity Generation Project GCM 14,Mexico,AMS-ID; AMS-IIID;,SMALL,54190.0,0.0
9421,IGES05535,Methane Recovery and Electricity Generation Project GCM 8,Mexico,AMS-ID; AMS-IIID;,SMALL,53230.0,0.0
9422,IGES05513,Methane Recovery and Electricity Generation Project GCM 20,Mexico,AMS-ID; AMS-IIID;,SMALL,234500.0,0.0
9423,IGES05507,Methane Recovery and Electricity Generation Project GCM 4,Mexico,AMS-ID; AMS-IIID;,SMALL,181610.0,0.0
9424,IGES05726,"Guangrun Hydropower Project in Hubei Province, P.R. China",China,ACM0002;,LARGE,1592472.0,148672.0
9425,IGES05808,"Hebbakavadi Canal Based Mini Hydro Project in Karnataka, India",India,AMS-ID;,SMALL,65961.0,18331.0
9426,IGES05800,"4.05 MW Grid connected Small Hydroelectric Project in Andhra Pradesh, India",India,AMS-ID;,SMALL,83570.0,43798.0
9427,IGES05755,Ojos de Agua Hydroelectric Project,Chile,AMS-ID;,SMALL,438327.17808219173,0.0
9428,IGES05725,"“Patikari Hydro Electric Power Project in Distt-Mandi, Himachal Pradesh, India.”",India,ACM0002;,LARGE,585990.501369863,214078.0
9429,IGES05766,"Lower Manair Mini Hydel Scheme at Kakatiya Canal located in Andhra Pradesh, India",India,AMS-ID;,SMALL,63660.0,0.0
9430,IGES05774,"SESL 6 MW Municipal Solid Waste Based Power Project at Vijayawada & Guntur, Andhra Pradesh",India,AMS-ID; AMS-IIIE;,SMALL,646166.9835616439,88873.0
9431,IGES05745,"Biomass based power plant at Siltara, Raipur, Chhattisgarh, India.",India,AMS-ID;,SMALL,362270.0,46960.0
9432,IGES05692,Reduction in Steam Consumption through Revamping of Ammonia Plant of Indian Farmers Fertiliser Cooperative Ltd (IFFCO) plants,India,AM0018;,LARGE,2953079.999999999,623125.0
9433,IGES05783,6 MW renewable energy project for a grid system by Ind-Barath Energies Limited,India,AMS-ID;,SMALL,250220.00000000006,244070.0
9434,IGES05749,San Carlos Renewable Energy Project,Philippines,AMS-ID;,SMALL,790818.0,21442.0
9435,IGES05732,Ningxia Tianjing 50.25MW Wind-farm Project,China,ACM0002;,LARGE,1939708.02739726,342861.0
9436,IGES05717,Xinjiang Dabancheng Sanchang First Phase Wind Farm Project,China,ACM0002;,LARGE,1697378.416438356,212951.0
9437,IGES05775,"""2 X 5 MW Upper khauli & Drinidhar small hydroelectric project for a grid system"", Himachal Pradesh, India",India,AMS-ID;,SMALL,367230.00000000006,31643.0
9438,IGES05686,Middle and Lower Kolab Hydroelectric Projects,India,ACM0002;,LARGE,1192240.0000000002,207143.0
9439,IGES05685,Wuxi Taohuashan Landfill Gas to Electricity,China,ACM0001; AMS-ID;,LARGE,753430.0,176769.0
9440,IGES05743,"Boiler Fuel Conversion at Perstorp Chemicals India Private Limited (PCIPL), Vapi, India",India,AMS-IC;,SMALL,171780.0,32400.0
9441,IGES05754,Grid connected 13MW biomass power project in Maharashtra,India,AMS-ID;,SMALL,667850.0,84514.0
9442,IGES05693,"Kim Loong Methane Recovery for Onsite Utilization Project at Kota Tinggi, Johor, Malaysia.",Malaysia,AM0022;,LARGE,1210776.0,205580.0
9443,IGES05664,Jiangsu Rudong Huangang Dongling Wind Power Project,China,ACM0002;,LARGE,4305603.649315068,1150764.0
9444,IGES05701,Hebei Chengde Songshan Wind Farm Project,China,ACM0002;,LARGE,2226017.3753424655,471310.0
9445,IGES05691,26 MW Biomass (Cogeneration) based Power generation Project activity,India,ACM0006;,LARGE,402460.0,96480.0
9446,IGES05767,Fuel switch from fossil fuel to renewable biomass for thermal energy applications in Rajasthan,India,AMS-IC;,SMALL,174750.0,73271.0
9447,IGES05716,Canabrava Landfill Gas Project,Brazil,ACM0001;,LARGE,2028670.0,9346.0
9448,IGES05668,Kaifeng Jinkai N2O Abatement Project,China,AM0028;,LARGE,7347220.416438356,301897.0
9449,IGES05720,"Jilin Tongyu Tuanjie wind project, 100.3 MW",China,ACM0002;,LARGE,5350910.005479452,1007817.0
9450,IGES05748,Energy Efficiency Improvement Project At A Beer Brewery In Lao PDR,Lao People's Democratic Republic,AMS-IC; AMS-IID;,SMALL,33380.0,2168.0
